1338000,2018,10,4,264
1338000,2018,10,5,248
1338000,2018,10,6,192
1338000,2018,10,7,186
1338000,2018,10,8,177
1338000,2018,10,9,154
1338000,2018,10,10,141
1338000,2018,10,11,270
1338000,2018,10,12,382
1338000,2018,10,13,272
1338000,2018,10,14,251
1338000,2018,10,15,223
1338000,2018,10,16,241
1338000,2018,10,17,216
1338000,2018,10,18,224
1338000,2018,10,19,193
1338000,2018,10,20,165
1338000,2018,10,21,152
1338000,2018,10,22,145
1338000,2018,10,23,145
1338000,2018,10,24,209
1338000,2018,10,25,230
1338000,2018,10,26,195
1338000,2018,10,27,432
1338000,2018,10,28,1330
1338000,2018,10,29,718
1338000,2018,10,30,526
1338000,2018,10,31,388
1338000,2018,11,1,365
1338000,2018,11,2,523
1338000,2018,11,3,679
1338000,2018,11,4,564
1338000,2018,11,5,435
1338000,2018,11,6,540
1338000,2018,11,7,683
1338000,2018,11,8,412
1338000,2018,11,9,372
1338000,2018,11,10,949
1338000,2018,11,11,546
1338000,2018,11,12,415
1338000,2018,11,13,433
1338000,2018,11,14,444
1338000,2018,11,15,355
1338000,2018,11,16,354
1338000,2018,11,17,383
1338000,2018,11,18,426
1338000,2018,11,19,403
1338000,2018,11,20,434
1338000,2018,11,21,406
1338000,2018,11,22,309
1338000,2018,11,23,272
1338000,2018,11,24,290
1338000,2018,11,25,483
1338000,2018,11,26,750
1338000,2018,11,27,1510
1338000,2018,11,28,939
1338000,2018,11,29,684
1338000,2018,11,30,619
1338000,2018,12,1,546
1338000,2018,12,2,1560
1338000,2018,12,3,1510
1338000,2018,12,4,911
1338000,2018,12,5,615
1338000,2018,12,6,481
1338000,2018,12,7,437
1338000,2018,12,8,389
1338000,2018,12,9,351
1338000,2018,12,10,329
1338000,2018,12,11,305
1338000,2018,12,12,285
1338000,2018,12,13,263
1338000,2018,12,14,268
1338000,2018,12,15,327
1338000,2018,12,16,317
1338000,2018,12,17,357
1338000,2018,12,18,309
1338000,2018,12,19,253
1338000,2018,12,20,243
1338000,2018,12,21,551
1338000,2018,12,22,627
1338000,2018,12,23,420
1338000,2018,12,24,361
1338000,2018,12,25,329
1338000,2018,12,26,284
1338000,2018,12,27,266
1338000,2018,12,28,615
1338000,2018,12,29,702
1338000,2018,12,30,423
1338000,2018,12,31,387
1338000,2019,1,1,933
1338000,2019,1,2,533
1338000,2019,1,3,412
1338000,2019,1,4,359
1338000,2019,1,5,338
1338000,2019,1,6,349
1338000,2019,1,7,269
1338000,2019,1,8,277
1338000,2019,1,9,861
1338000,2019,1,10,493
1338000,2019,1,11,306
1338000,2019,1,12,259
1338000,2019,1,13,237
1338000,2019,1,14,214
1338000,2019,1,15,209
1338000,2019,1,16,189
1338000,2019,1,17,166
1338000,2019,1,18,161
1338000,2019,1,19,164
1338000,2019,1,20,174
1338000,2019,1,21,175
1338000,2019,1,22,186
1338000,2019,1,23,267
1338000,2019,1,24,1650
1338000,2019,1,25,1080
1338000,2019,1,26,436
1338000,2019,1,27,301
1338000,2019,1,28,282
1338000,2019,1,29,284
1338000,2019,1,30,307
1338000,2019,1,31,344
1338000,2019,2,1,343
1338000,2019,2,2,314
1338000,2019,2,3,380
1338000,2019,2,4,973
1338000,2019,2,5,1380
1338000,2019,2,6,772
1338000,2019,2,7,889
1338000,2019,2,8,1440
1338000,2019,2,9,633
1338000,2019,2,10,410
1338000,2019,2,11,340
1338000,2019,2,12,288
1338000,2019,2,13,271
1338000,2019,2,14,260
1338000,2019,2,15,243
1338000,2019,2,16,225
1338000,2019,2,17,214
1338000,2019,2,18,196
1338000,2019,2,19,228
1338000,2019,2,20,241
1338000,2019,2,21,275
1338000,2019,2,22,262
1338000,2019,2,23,250
1338000,2019,2,24,323
1338000,2019,2,25,479
1338000,2019,2,26,317
1338000,2019,2,27,262
1338000,2019,2,28,246
1338000,2019,3,1,265
1338000,2019,3,2,207
1338000,2019,3,3,181
1338000,2019,3,4,163
1338000,2019,3,5,149
1338000,2019,3,6,144
1338000,2019,3,7,140
1338000,2019,3,8,137
1338000,2019,3,9,139
1338000,2019,3,10,140
1338000,2019,3,11,156
1338000,2019,3,12,171
1338000,2019,3,13,166
1338000,2019,3,14,422
1338000,2019,3,15,1900
1338000,2019,3,16,1150
1338000,2019,3,17,604
1338000,2019,3,18,495
1338000,2019,3,19,454
1338000,2019,3,20,451
1338000,2019,3,21,510
1338000,2019,3,22,926
1338000,2019,3,23,756
1338000,2019,3,24,586
1338000,2019,3,25,558
1338000,2019,3,26,441
1338000,2019,3,27,378
1338000,2019,3,28,373
1338000,2019,3,29,475
1338000,2019,3,30,453
1338000,2019,3,31,494
1338000,2019,4,1,444
1338000,2019,4,2,413
1338000,2019,4,3,428
1338000,2019,4,4,346
1338000,2019,4,5,322
1338000,2019,4,6,445
1338000,2019,4,7,395
1338000,2019,4,8,437
1338000,2019,4,9,425
1338000,2019,4,10,364
1338000,2019,4,11,313
1338000,2019,4,12,299
1338000,2019,4,13,302
1338000,2019,4,14,291
1338000,2019,4,15,811
1338000,2019,4,16,535
1338000,2019,4,17,372
1338000,2019,4,18,314
1338000,2019,4,19,317
1338000,2019,4,20,832
1338000,2019,4,21,454
1338000,2019,4,22,360
1338000,2019,4,23,322
1338000,2019,4,24,327
1338000,2019,4,25,283
1338000,2019,4,26,459
1338000,2019,4,27,885
1338000,2019,4,28,506
1338000,2019,4,29,399
1338000,2019,4,30,362
1338000,2019,5,1,371
1338000,2019,5,2,445
1338000,2019,5,3,474
1338000,2019,5,4,436
1338000,2019,5,5,345
1338000,2019,5,6,415
1338000,2019,5,7,392
1338000,2019,5,8,410
1338000,2019,5,9,304
1338000,2019,5,10,1010
1338000,2019,5,11,746
1338000,2019,5,12,551
1338000,2019,5,13,834
1338000,2019,5,14,1600
1338000,2019,5,15,1010
1338000,2019,5,16,676
1338000,2019,5,17,590
1338000,2019,5,18,492
1338000,2019,5,19,573
1338000,2019,5,20,567
1338000,2019,5,21,443
1338000,2019,5,22,369
1338000,2019,5,23,335
1338000,2019,5,24,359
1338000,2019,5,25,325
1338000,2019,5,26,398
1338000,2019,5,27,302
1338000,2019,5,28,290
1338000,2019,5,29,294
1338000,2019,5,30,256
1338000,2019,5,31,235
1338000,2019,6,1,218
1338000,2019,6,2,292
1338000,2019,6,3,256
1338000,2019,6,4,181
1338000,2019,6,5,223
1338000,2019,6,6,480
1338000,2019,6,7,253
1338000,2019,6,8,184
1338000,2019,6,9,163
1338000,2019,6,10,172
1338000,2019,6,11,248
1338000,2019,6,12,172
1338000,2019,6,13,175
1338000,2019,6,14,204
1338000,2019,6,15,169
1338000,2019,6,16,282
1338000,2019,6,17,316
1338000,2019,6,18,206
1338000,2019,6,19,180
1338000,2019,6,20,1320
1338000,2019,6,21,861
1338000,2019,6,22,409
1338000,2019,6,23,296
1338000,2019,6,24,249
1338000,2019,6,25,240
1338000,2019,6,26,227
1338000,2019,6,27,220
1338000,2019,6,28,179
1338000,2019,6,29,163
1338000,2019,6,30,164
1338000,2019,7,1,155
1338000,2019,7,2,143
1338000,2019,7,3,132
1338000,2019,7,4,120
1338000,2019,7,5,113
1338000,2019,7,6,114
1338000,2019,7,7,120
1338000,2019,7,8,106
1338000,2019,7,9,99.4
1338000,2019,7,10,95.4
1338000,2019,7,11,95.1
1338000,2019,7,12,540
1338000,2019,7,13,211
1338000,2019,7,14,135
1338000,2019,7,15,113
1338000,2019,7,16,103
1338000,2019,7,17,422
1338000,2019,7,18,358
1338000,2019,7,19,216
1338000,2019,7,20,189
1338000,2019,7,21,238
1338000,2019,7,22,242
1338000,2019,7,23,286
1338000,2019,7,24,175
1338000,2019,7,25,140
1338000,2019,7,26,122
1338000,2019,7,27,111
1338000,2019,7,28,103
1338000,2019,7,29,101
1338000,2019,7,30,117
1338000,2019,7,31,121
1338000,2019,8,1,102
1338000,2019,8,2,93.2
1338000,2019,8,3,199
1338000,2019,8,4,127
1338000,2019,8,5,101
1338000,2019,8,6,98.9
1338000,2019,8,7,155
1338000,2019,8,8,225
1338000,2019,8,9,154
1338000,2019,8,10,170
1338000,2019,8,11,126
1338000,2019,8,12,108
1338000,2019,8,13,105
1338000,2019,8,14,98
1338000,2019,8,15,90
1338000,2019,8,16,190
1338000,2019,8,17,272
1338000,2019,8,18,304
1338000,2019,8,19,166
1338000,2019,8,20,133
1338000,2019,8,21,140
1338000,2019,8,22,132
1338000,2019,8,23,110
1338000,2019,8,24,102
1338000,2019,8,25,95.9
1338000,2019,8,26,90
1338000,2019,8,27,85.8
1338000,2019,8,28,150
1338000,2019,8,29,171
1338000,2019,8,30,119
1338000,2019,8,31,98.9
1338000,2019,9,1,90.3
1338000,2019,9,2,276
1338000,2019,9,3,184
1338000,2019,9,4,147
1338000,2019,9,5,123
1338000,2019,9,6,104
1338000,2019,9,7,96.5
1338000,2019,9,8,99.7
1338000,2019,9,9,89.3
1338000,2019,9,10,85.5
1338000,2019,9,11,86.8
1338000,2019,9,12,85.6
1338000,2019,9,13,83.4
1338000,2019,9,14,78.8
1338000,2019,9,15,79.9
1338000,2019,9,16,78.2
1338000,2019,9,17,74.6
1338000,2019,9,18,72.2
1338000,2019,9,19,71.1
1338000,2019,9,20,70.2
1338000,2019,9,21,69.5
1338000,2019,9,22,68.6
1338000,2019,9,23,73.4
1338000,2019,9,24,98
1338000,2019,9,25,84.1
1338000,2019,9,26,80.9
1338000,2019,9,27,89.9
1338000,2019,9,28,78.6
1338000,2019,9,29,83.1
1338000,2019,9,30,76.3
1338000,2019,10,1,94.4
1338000,2019,10,2,97.4
1338000,2019,10,3,96.4
1338000,2019,10,4,124
1338000,2019,10,5,98.5
1338000,2019,10,6,88.9
1338000,2019,10,7,444
1338000,2019,10,8,341
1338000,2019,10,9,184
1338000,2019,10,10,141
1338000,2019,10,11,120
1338000,2019,10,12,109
1338000,2019,10,13,107
1338000,2019,10,14,101
1338000,2019,10,15,96.2
1338000,2019,10,16,161
1338000,2019,10,17,1900
1338000,2019,10,18,910
1338000,2019,10,19,479
1338000,2019,10,20,329
1338000,2019,10,21,272
1338000,2019,10,22,340
1338000,2019,10,23,978
1338000,2019,10,24,446
1338000,2019,10,25,342
1338000,2019,10,26,295
1338000,2019,10,27,662
1338000,2019,10,28,629
1338000,2019,10,29,392
1338000,2019,10,30,334
1338000,2019,10,31,851
1338000,2019,11,1,5480
1338000,2019,11,2,1050
1338000,2019,11,3,706
1338000,2019,11,4,512
1338000,2019,11,5,435
1338000,2019,11,6,436
1338000,2019,11,7,385
1338000,2019,11,8,346
1338000,2019,11,9,293
1338000,2019,11,10,265
1338000,2019,11,11,265
1338000,2019,11,12,276
1338000,2019,11,13,240
1338000,2019,11,14,218
1338000,2019,11,15,229
1338000,2019,11,16,228
1338000,2019,11,17,197
1338000,2019,11,18,203
1338000,2019,11,19,372
1338000,2019,11,20,333
1338000,2019,11,21,260
1338000,2019,11,22,324
1338000,2019,11,23,314
1338000,2019,11,24,361
1338000,2019,11,25,321
1338000,2019,11,26,267
1338000,2019,11,27,260
1338000,2019,11,28,429
1338000,2019,11,29,331
1338000,2019,11,30,264
1338000,2019,12,1,218
1338000,2019,12,2,236
1338000,2019,12,3,226
1338000,2019,12,4,222
1338000,2019,12,5,224
1338000,2019,12,6,220
1338000,2019,12,7,209
1338000,2019,12,8,203
1338000,2019,12,9,261
1338000,2019,12,10,1220
1338000,2019,12,11,745
1338000,2019,12,12,441
1338000,2019,12,13,405
1338000,2019,12,14,707
1338000,2019,12,15,1150
1338000,2019,12,16,569
1338000,2019,12,17,418
1338000,2019,12,18,373
1338000,2019,12,19,306
1338000,2019,12,20,304
1338000,2019,12,21,282
1338000,2019,12,22,282
1338000,2019,12,23,268
1338000,2019,12,24,274
1338000,2019,12,25,232
1338000,2019,12,26,231
1338000,2019,12,27,349
1338000,2019,12,28,406
1338000,2019,12,29,336
1338000,2019,12,30,1290
1338000,2019,12,31,847
